id	filename	md5	size	state
62884f50-b796-4894-b76e-4b8df0985ec6	bd612ef1-6169-4a4c-8d9d-c45075f6d259.rna_seq.augmented_star_gene_counts.tsv	b9d3d742b468df7d57a6cb43cbeb4f4d	4242149	released
3d1c16a9-2729-4213-9d60-3fc34b4d9911	ef0c5405-76c6-49bd-8463-cdacf603c9cb.rna_seq.augmented_star_gene_counts.tsv	230657acb072c49ffdafcde10725f44b	4215495	released
7f1068d7-4a53-4fcf-95b4-8abf5e6f5692	a8e85cdd-3770-40a0-837e-6962ec12fcf0.rna_seq.augmented_star_gene_counts.tsv	47254f6f4dacdf54b44ec0dd4fe46e6c	4209350	released
05f2ad36-dc5f-4df4-8f79-afe4f46f81fb	4232e82f-4d7d-456d-a662-da3134cb9c58.rna_seq.augmented_star_gene_counts.tsv	158ffb925c04929a0d759f3f745544c8	4212875	released
56afa170-4280-47db-91c8-f3260e42c756	d69e622a-6dee-48f3-bf06-7f6148d7472a.rna_seq.augmented_star_gene_counts.tsv	33be54960373d88cdcdfb92e9f176b47	4217106	released
82ab3359-565c-4360-ac4c-b02a7aec600e	62454053-936d-4f19-8522-6219c47bdd1c.rna_seq.augmented_star_gene_counts.tsv	9236388fc87ee269179315fb2975e13f	4238083	released
69add746-94ce-4b57-bf7a-f80bf10bdc01	46a6f49d-2ab8-41fb-ba8c-951a160e5d08.rna_seq.augmented_star_gene_counts.tsv	2990eae41ad161c3a866f26d6201c3cf	4226005	released
6e0857d0-5a52-4d0a-9d4b-af9d2e5c4e77	695836ff-c54b-47bf-8a29-5224811afa7e.rna_seq.augmented_star_gene_counts.tsv	9743b28b7c45f5ba7282bf0efb9dcdf8	4234029	released
adb1af0e-75e6-4a9f-924e-c8e05e69085c	0c5e45df-149d-4667-8154-312c5e6f246b.rna_seq.augmented_star_gene_counts.tsv	b1c7aab70b41a665cbf82b3f66be2385	4239894	released
835d2360-3e00-4c3c-9d01-039a2915bd4c	4c7083b3-eccc-4d80-a31d-6fd3cd0222b4.rna_seq.augmented_star_gene_counts.tsv	cd711cc97c657c3af4ca32fa4e7f3734	4231830	released
18fe6d09-5377-4c7e-a360-ca65b575444c	60bc0507-0349-4154-9db4-8d93b3e8bdf5.rna_seq.augmented_star_gene_counts.tsv	245f3575a0b110bf3ee644aa4ed5e84a	4234630	released
962bc9cc-9173-4fb5-ac07-ae576e7eca76	da8c5a43-b0e1-4bef-a6f8-2da7c7be0474.rna_seq.augmented_star_gene_counts.tsv	a72d5dcf54df40b6a100031c12295cfd	4244594	released
d49d7f13-243f-4840-97bf-371d862c8de5	24d909f2-cdc8-4509-91d5-e18fffcf90eb.rna_seq.augmented_star_gene_counts.tsv	cad784b354f21be6ae8bec4d669c8834	4211856	released
9013a680-e9d6-42b2-bdeb-4e88b7006e4d	5ea84fac-788c-458f-b820-b80224a4dbc2.rna_seq.augmented_star_gene_counts.tsv	4cda5c040b79ecaaa8cd9a54334b6290	4243668	released
eb39fa39-ad3c-406f-b6dc-86b68419877d	1192c1a7-ec36-4f8e-bfbd-67071eb044af.rna_seq.augmented_star_gene_counts.tsv	9c479de59bfff69f4d4c502b4ff33dd9	4238355	released
ff119a75-c47a-40bd-ac85-95725e40629a	c98732eb-48c4-4554-bdf6-0e9a0a9273ec.rna_seq.augmented_star_gene_counts.tsv	abd115dd784fdddd590d1fc31c5b1b7c	4231878	released
d2bb361b-c78c-482f-b4d4-bd77ac7c0f37	ad478846-0a75-4081-ac09-37ee5415d9b4.rna_seq.augmented_star_gene_counts.tsv	416206d3b70b5194128826a4f42ab670	4214802	released
0c62b002-8912-4ce0-a2e5-41bc1e3f9996	f66a9fee-f63a-4398-b242-9c065bbe213d.rna_seq.augmented_star_gene_counts.tsv	cd67f0c93aebe6034c947f2b878dd75b	4206626	released
ed428ab3-822a-4dbb-9dae-be7e71949b48	cabd9320-506a-4695-a18a-7c8602633f90.rna_seq.augmented_star_gene_counts.tsv	f3822e8b36e28959745866479cca1bd2	4232774	released
09e969eb-37d0-4502-ad3f-5856b6ad8f43	7fc1ca50-6520-4cb1-929c-4e7810665585.rna_seq.augmented_star_gene_counts.tsv	52f7b91e3ae6e8a9bf5749534a7599e5	4225485	released
025bf99d-1e89-43f3-b0b7-8dfe5d43e192	690d4959-780e-4783-8a90-268159abefb1.rna_seq.augmented_star_gene_counts.tsv	de2df44cfa886b92fde2af6150562de1	4233560	released
ffc0e668-4fc8-4278-abcd-67f7b57839c9	ad30e5e1-182b-4758-8e70-53e0bcf78072.rna_seq.augmented_star_gene_counts.tsv	446b7e702c233fd66899383f41cd3463	4231187	released
35c3dc03-a8cc-46e1-b5f6-4106ff5875f6	afdac76a-b30c-4fc9-acfc-3c4c76828d12.rna_seq.augmented_star_gene_counts.tsv	40f2995ed71a96c33b87a01d9b97e649	4241188	released
ac731d82-8a46-4e68-baba-401977b5ac9f	cb6e4e0c-6f89-4ea5-a89d-1b0da8cf7fac.rna_seq.augmented_star_gene_counts.tsv	91cc095a9b069119b6a18cb5e51c6dde	4217179	released
d0b39c4a-a06f-4c52-84b4-3c6483651685	572c3cf7-a0df-40d2-bc64-3fde805c72a7.rna_seq.augmented_star_gene_counts.tsv	660673269afee49bf58a112b8e3af6d4	4240257	released
a6307b70-2831-447d-ae24-b0454ef867e9	5af57d46-5acb-424a-9675-ee3dd20db062.rna_seq.augmented_star_gene_counts.tsv	b5547db03a70ce3c0f661bc6ce2773cb	4240521	released
da8c975b-65b4-4e9d-a919-16da8d5a7b1f	4df6c488-ef2f-4019-a1b0-3a3624039be8.rna_seq.augmented_star_gene_counts.tsv	3b226bbfa77616c81ab77828900a83fe	4207285	released
a99d57f4-b2d3-4373-883f-1b409e73fd46	d808edd8-865e-4004-891c-dc10f5c146e6.rna_seq.augmented_star_gene_counts.tsv	0c38cb7aa7ed95cd641a6ead02c10760	4232618	released
cc33c8e5-223d-444a-9977-49c3081cb8a7	8cace84b-8d01-46cf-8b59-9f1e53249863.rna_seq.augmented_star_gene_counts.tsv	40ea181763370309220db38b9e30fee5	4226506	released
a64548d5-604d-4c26-81c0-9928eb95b0d0	cc158c27-a2f0-4403-ae01-913bfcc623cc.rna_seq.augmented_star_gene_counts.tsv	de033b81d4ad9652a220a49a9e4f580a	4208079	released
6ec0647a-6f73-4c22-bed9-b65c2c4678da	79e6252e-2e14-42da-b3db-3e706f38b045.rna_seq.augmented_star_gene_counts.tsv	28a2709ea23e6a970aced08ea4ec19ff	4215584	released
3e23d91a-21d1-49ea-955c-3a83300ecbbe	f22cfa82-a346-4fed-bc81-21a29bf990ee.rna_seq.augmented_star_gene_counts.tsv	27b90af743ad000b1d69d30c6dbc2b88	4234847	released
bef5f052-9d4c-47a8-82be-3a1bfb991448	b2fa82e4-58f2-4dc6-ad6e-31886a1c9851.rna_seq.augmented_star_gene_counts.tsv	ed25d07470801d9c5ef36aab59cd1538	4204656	released
aeeb1ad3-06cd-419e-a1ee-a3fe1c45932f	f17e12f0-54ed-4dc2-ab7e-22a1f90e1405.rna_seq.augmented_star_gene_counts.tsv	0cb30f16f2be50f1d127bc7eb4029a47	4212202	released
f1f6c248-708f-4d69-909a-ba75eec1c752	65fc5187-8157-4af4-b4a5-6f6c2eca70ca.rna_seq.augmented_star_gene_counts.tsv	05e0b995b81fd44a17357df017a392e6	4223081	released
18454d33-79e9-4bbb-a606-00c267fd9407	ffe7358d-31b2-4d92-93eb-0a88abaf2dca.rna_seq.augmented_star_gene_counts.tsv	e364219b94eca24d95f5a5007a40a30d	4234511	released
e8c55bee-e33c-4d7c-b100-65e3413bea12	53c767aa-2609-45c7-90ad-c0204f3c2b24.rna_seq.augmented_star_gene_counts.tsv	7a91f93ba6e435f4270cefdd0c5689e8	4232056	released
1cb8f903-423c-47ff-ba6c-b3838a75cd22	bb3dc2ff-a686-483e-8d3c-e06649462881.rna_seq.augmented_star_gene_counts.tsv	6a88658518fdeaaba95d0007308f6ac0	4211828	released
65046b66-0b61-4106-83b0-0b6fa1982850	af606e0b-b19b-4c8d-9cf5-6a195978466e.rna_seq.augmented_star_gene_counts.tsv	c497a728321e5358095deaf6808c101e	4240512	released
d89e982a-339a-4b21-8b1d-591ae329507b	d496ef4f-4716-4e6e-94e3-fce93b26d4ee.rna_seq.augmented_star_gene_counts.tsv	849337037a97db560a65c183b132d54d	4189122	released
bdb54e47-4d66-4ca2-9709-e17c808c606f	c4438838-dcf9-47bb-b796-4a37dbfa369b.rna_seq.augmented_star_gene_counts.tsv	a61b248a5459cba110a2792fd0bf5df8	4223427	released
11fb2ab9-4116-4cea-95f9-0c0ca111cc2f	56c90a71-00af-4e8a-a75d-01a39d44d1f3.rna_seq.augmented_star_gene_counts.tsv	9364c782ac77c7ec9f5cbcc0752f806f	4202978	released
f8554600-a893-4226-a527-c4839f1bf33b	0278634b-4a08-48df-ad10-35da36e56b19.rna_seq.augmented_star_gene_counts.tsv	b95376dd785e9deb9009b395bf06b287	4253152	released
d843095b-5bb1-4d7d-9c31-abffe8d05317	e040e6c8-34e5-44fb-a6f3-c247009fccfc.rna_seq.augmented_star_gene_counts.tsv	deb0b76a6f7b5d24272bdbc7becd1f1b	4247078	released
5302caac-c374-4f48-9f94-9613cc7f7a94	45a2676b-25ba-41b0-9e55-08c6eb3a8f2f.rna_seq.augmented_star_gene_counts.tsv	a4d64f35d6f9eb1d21188b6c3de1d842	4209007	released
0cb1ff53-394b-4638-a754-8e9fed5ee614	fe1628d5-92d9-4e5c-a441-531b699014f1.rna_seq.augmented_star_gene_counts.tsv	12f1d3f1f8bd00091f0cfa2237fac9d3	4207673	released
b71a9539-73e5-45a1-95fe-7ab4b130dd63	c4779698-5c81-4eed-80ac-80fdd47f658b.rna_seq.augmented_star_gene_counts.tsv	b69cca9f3b16a056c33f1de3e5079b07	4209264	released
57c425f6-9625-407e-93b8-1d03858fd1f6	576325e7-0f30-406c-9147-80e3edcf8b57.rna_seq.augmented_star_gene_counts.tsv	e236223206ffb9832900d42d7f4d03c3	4215375	released
b553a433-8cad-4eef-9110-574433755319	6946201b-e3f8-48e8-8614-28f2c2db5b65.rna_seq.augmented_star_gene_counts.tsv	6c3984706e2e3d2ce3e0aa4859c8a7c2	4209630	released
ed0ffe0c-0094-41b3-86aa-20492e0d0157	69550f7f-5251-4657-863b-bd35d69c82c4.rna_seq.augmented_star_gene_counts.tsv	16cd926c06e0b9ca02eed536b54f96a8	4215532	released
8ac00cf3-69d6-46be-af59-10dd4b521fe0	0ae6d322-a938-4752-aac6-226e6687a297.rna_seq.augmented_star_gene_counts.tsv	23caccb0baefccf216ed6c818ed1f23e	4219902	released
74eabb02-90e8-4fa9-a6c6-ef82e8514e25	fee5651d-3ac9-474a-84da-4fd0ce06f341.rna_seq.augmented_star_gene_counts.tsv	a94b45ad730380698380fc397812d2d1	4181197	released
cc01ff43-77ea-43a2-9180-d7b40ac6b26e	2b2c2ebc-e83c-442e-88ae-1a2569ac892f.rna_seq.augmented_star_gene_counts.tsv	604b8074fc8add00598b46a6e8eef6cb	4234878	released
07576e90-dbad-4c35-8fcd-e9ef89c8addc	4e2a5058-c190-49de-97f4-0ba7be7ebfe8.rna_seq.augmented_star_gene_counts.tsv	d8df0c22e9b2edd285192306f5175d90	4223915	released
bfd11b30-5f99-448c-8901-02ebb96cec5d	69201842-6398-4509-b227-fca5bc12b08d.rna_seq.augmented_star_gene_counts.tsv	32f87a050401d4241328c3fb6ccd98f9	4237136	released
6eb94cf0-fb12-4ecc-bf89-ff4c93e1c48e	66b4502b-d393-4664-a317-430ec1ad4b3b.rna_seq.augmented_star_gene_counts.tsv	13b05bedc62259024c7d9181751833c8	4186430	released
48961cf0-8369-4e19-be15-9fabc29008f8	e332b15a-f2dc-4282-9f33-2c87dea834b1.rna_seq.augmented_star_gene_counts.tsv	667db88efd49abb236795f27c1618ad1	4229974	released
bb6cdb4c-198d-4908-a2cc-c1e760083aa8	6c7a6119-e82e-4fc1-b3ce-cc3c62ce7f7e.rna_seq.augmented_star_gene_counts.tsv	3041a9cfb1c9e20c043e0e40a1a055f1	4241863	released
3b8b7b48-4dd6-48c0-b36f-a554b5a2e0a9	bf33f73b-a3b5-4585-a759-7bea4384e703.rna_seq.augmented_star_gene_counts.tsv	8a426196dd75aee5e60870db61b490ae	4234000	released
13a72fbf-f601-4f67-aca4-796716f78293	9ef8ac96-eaba-447f-ac45-aa44f2182c50.rna_seq.augmented_star_gene_counts.tsv	7eb0a8da95109011efe0bd8f14773554	4239225	released
b6977a7a-b2aa-4943-8173-4e955e51e05e	a0fad25f-74d8-42f1-8e47-4d56c091e000.rna_seq.augmented_star_gene_counts.tsv	918c4f244573cde2c2c448a03f059b5a	4207203	released
1630f3a7-898d-43ee-93ad-b9486024d323	d0b02f2e-ff79-430c-80f7-6156860e6780.rna_seq.augmented_star_gene_counts.tsv	21a3f586644a24d3c3684010653b0b9c	4215983	released
f61f7fba-0254-4e9a-b334-b15bba0cf7b9	37cb9185-9334-45cc-8afe-6aea6784aaba.rna_seq.augmented_star_gene_counts.tsv	be86efaf2bddce65fb5ea6cdaa87d987	4234438	released
04288a35-71ba-421d-80a4-52bb0853aa9f	86db93b2-14b0-4094-bd69-222582df130c.rna_seq.augmented_star_gene_counts.tsv	73344f10dc4b48e9d1fe31e49c3118e3	4210019	released
53494104-fea8-48d7-881e-03c760435509	f9c74189-6bdc-49b9-b984-917ffe2b097d.rna_seq.augmented_star_gene_counts.tsv	2e72ab219f3e06041061163e864e6e36	4211126	released
ec9db2fa-3020-45a0-8400-1fa607fdbf05	bf312cd5-e251-4d63-95b5-c379b3ef5ded.rna_seq.augmented_star_gene_counts.tsv	06594cc1ba71b8a43cfffe0585c89f3f	4220728	released
5f4a46f3-0fbe-4521-ab43-20bcb15793f1	42b88263-95a0-43fb-b7e4-a840df8d4a92.rna_seq.augmented_star_gene_counts.tsv	5ecf011385caa717c52feb8ff16a5c5e	4228816	released
ee9a460d-1b5e-451e-8b4b-7608a21f093d	c1b43ace-3691-4c64-9fb1-4c1e94735b1e.rna_seq.augmented_star_gene_counts.tsv	484c67fb0444a8cff0b6b6ff1fcf36b2	4229253	released
97dbbc5d-67e7-43a0-bc8f-d3425e0f3ce4	6bc70f5c-fdba-4bef-865a-793b7782a107.rna_seq.augmented_star_gene_counts.tsv	a563e864dbf3f1ee17abf3df9abc5719	4206565	released
bfb91635-bf2c-4311-8b57-33c15b520869	19645f04-0021-4b2d-ad56-b1342c6ca519.rna_seq.augmented_star_gene_counts.tsv	d01810a3645aa882116d4bfc77a3c635	4214404	released
b7aa491d-f50f-4f9b-b8ac-1572cd6cd1ef	ba2b0b86-f7f1-47f7-b0fd-bec3f623febb.rna_seq.augmented_star_gene_counts.tsv	eff3fbb4e81121e0a15bb27c0c3765e2	4224222	released
966b89c1-7201-4719-854a-d8a6ef35f9d0	f62519fa-7479-4e20-9ae4-d57f8a1e0e64.rna_seq.augmented_star_gene_counts.tsv	eb8ebf394f48ebd92cf0df5b8c566683	4214719	released
f011f33d-53c0-40b6-8368-f771155f287e	1a68a242-045b-4566-afd7-192df87b02d3.rna_seq.augmented_star_gene_counts.tsv	a8bcb8bd5f5753d8e33bd75ca4be516d	4206092	released
1ab15a98-a3ed-497c-9252-a6589dec4260	6a8cad2e-350a-4c0b-9680-41d83ef1eb5d.rna_seq.augmented_star_gene_counts.tsv	088628ac9709384058b8678ec3d872ee	4223809	released
1f78d18b-ca75-4ab4-9b5e-dc1a0da9d6d3	1652b0a3-dc1d-4490-9632-07673713deb1.rna_seq.augmented_star_gene_counts.tsv	acd21d882295011634484d6b914c4bcf	4198477	released
b7752772-2720-4f19-a763-15a54e6d8bc6	37784b02-1e45-4806-b4c3-2b3ad50dbfb3.rna_seq.augmented_star_gene_counts.tsv	c5691f4dcabcc2eea9cb84b7f9f30771	4228468	released
2f5d9fd6-ed20-4f84-b5cb-ac9c5be88256	9bc1133d-a577-4f31-bf6b-50748c60da80.rna_seq.augmented_star_gene_counts.tsv	596fd4bce7ebe1c2361c3171eb0d471b	4210855	released
e19c9f8e-bace-4426-a047-696dd58f9fe2	ef30a39e-fc69-4507-93b1-0fd42377f8db.rna_seq.augmented_star_gene_counts.tsv	87305452ab3166376d174723dea44b41	4222791	released
42cd4100-63f7-4b36-a996-f7a6f69e6b57	69842b4c-448a-4275-8250-7b31948c56ec.rna_seq.augmented_star_gene_counts.tsv	8781cd59ff038385a6be95f8a5f2d6ef	4240337	released
a8f23a47-08cd-4ebd-835b-4ca4b86fe6ff	e32633c0-5ccc-47a9-bd67-60d3c022dfc9.rna_seq.augmented_star_gene_counts.tsv	5411fe5144445a68bcd0dd04681df451	4227558	released
7321ea01-8e94-4dfe-b4b6-ab48a3a880f4	4f2a0f62-df55-4972-aeb4-fb32e6c9a522.rna_seq.augmented_star_gene_counts.tsv	ecfcc6cec567469e976537264e127364	4216637	released
4d5c8043-1add-495f-b0c9-166f79e89dea	2bcd2fcf-9050-4713-aa6b-6cb1419d7ba6.rna_seq.augmented_star_gene_counts.tsv	d84d6343c5280c6ae89ea39d69f697a9	4231950	released
45ba0a79-66ad-4fae-9212-086fc4b5c0be	5d396a37-9b3d-4255-a3bd-f4a7c9480aee.rna_seq.augmented_star_gene_counts.tsv	56173a3e9f761dfa6e66b8c33863476e	4224000	released
a8391733-18a4-4720-9912-d060ef58d745	fddf611e-f586-49e1-9ee8-8ac853accb9e.rna_seq.augmented_star_gene_counts.tsv	24deefdd969c1975e21db457e55a3d14	4226697	released
0194feb1-d8be-45e5-9b95-0596090e9ecc	5c3c4b79-0682-4f19-96aa-071316a354d4.rna_seq.augmented_star_gene_counts.tsv	d9078bff8c3381e55cca0400f99979a1	4202137	released
2213ea96-985f-46e9-8f5b-b26f2cc0df71	59f108c6-677f-4cf2-89fd-6bd15133dd6f.rna_seq.augmented_star_gene_counts.tsv	c06127b35097651465a8749fc77d9643	4236722	released
412ee00f-b292-46e8-b178-aff532e65fcb	f34c57ee-92a6-4e3b-acde-7fd631c42f87.rna_seq.augmented_star_gene_counts.tsv	5d5577bfdd75ad956f01f93fb0929555	4216535	released
550847bc-9dab-4a7e-9e70-8d0fea7a7cad	cfda240e-d071-418b-9a7d-a6fd30e60cdf.rna_seq.augmented_star_gene_counts.tsv	f99387e78cb321372db9e16a2909c51f	4236931	released
39ae58b5-3623-4b68-b615-c4ba9e0996af	67da6843-b0fe-4ff9-8cef-a66e606c8f54.rna_seq.augmented_star_gene_counts.tsv	ecba4d295cac2f048474bf945a48adac	4222495	released
9241b482-83dd-4af6-a29b-46df53716352	3fa3af13-58f0-4c5b-b009-f6f936fb07b5.rna_seq.augmented_star_gene_counts.tsv	3c4b3db523ae6ef52d71d9d20a3fa36b	4212388	released
cda82959-b9cb-4366-be08-ba8d8324d977	e235012b-4b29-478a-abad-6a70cd949cfa.rna_seq.augmented_star_gene_counts.tsv	fded02ebd9716a193131b8fc2500216d	4209902	released
470a6a57-b224-4cb9-99d6-f38b3c52350f	d61597de-2e74-41f1-8196-1604fb2237be.rna_seq.augmented_star_gene_counts.tsv	83565f5760e207eb230ddf542a3eec3b	4241493	released
13cc094c-3724-45cc-8a98-650d0c7a695a	94e6fbec-4eff-4ea5-a815-540bfbc8293b.rna_seq.augmented_star_gene_counts.tsv	0ed45b90894d0c014c561b211d6d25d3	4214422	released
6ecac4ca-88bc-421a-bdb6-ed0868b03e6c	f4535f36-11ce-4dd8-8337-5158b682d85c.rna_seq.augmented_star_gene_counts.tsv	1181ca7bae53b59b5968c0725329aa58	4238919	released
d9c85ce8-73b4-4100-8ec0-193677f11da0	4f0b1ac0-c503-4852-9a44-cb4231f4b17b.rna_seq.augmented_star_gene_counts.tsv	b2533c7df2df92a2c9c96ff0f46e5d82	4220791	released
270115e4-3da5-45e5-abff-34fba5a75792	f6d998cd-20fa-4add-8fa7-6b89ff16f8bd.rna_seq.augmented_star_gene_counts.tsv	4b31c96a3ee75d8c1fbe4b988a17be4e	4201541	released
7fa5c283-ed46-4ac7-afc0-5d609d5bfa5a	a83e78c0-8b1b-4576-aace-4bee1dee5046.rna_seq.augmented_star_gene_counts.tsv	5e17ee6596f4fdf5bfb0a60703667197	4246435	released
0361fa03-68ca-498f-9de5-0efa5cbf8c70	149505ae-e005-4aee-b144-5d697b52677e.rna_seq.augmented_star_gene_counts.tsv	87e9a2fc7df59f362c44d3db8e0ec987	4225804	released
9b40ac83-028e-42bc-b3d0-bcfec5e9e6fb	6fc313bd-bb4a-4358-9178-43641e6c0d68.rna_seq.augmented_star_gene_counts.tsv	5846c895c3f159146d1df1f3b01561ba	4208774	released
39e09a21-6d1a-4a34-8227-8f30bbd5065b	395e165c-8e84-4203-af1e-f7e1f17d2edd.rna_seq.augmented_star_gene_counts.tsv	26784ce420cac79991ada3755e8233b6	4206737	released
8de9cb61-cdb8-47f3-8c83-8ebaac2d0cb4	f14f75eb-ca4e-4503-9da9-75981dbd3a2e.rna_seq.augmented_star_gene_counts.tsv	0563a7a2e39caae3edcb71081680fadf	4232531	released
efe4c597-71d5-4a06-849a-782d2d0d841e	17d3d480-5503-419e-92cd-cbc7db9659d2.rna_seq.augmented_star_gene_counts.tsv	e29fb2571af76b20248a22bd153e9ce7	4243758	released
ab176f75-6709-457e-af63-d2883ecb9be7	f023a945-da22-454b-83c0-49a67f6cf6a4.rna_seq.augmented_star_gene_counts.tsv	acfe9b9feb85712267bd6953f393108b	4209698	released
f72de22c-defa-4fec-b689-85c0629e8f77	ff02e85e-2f87-4832-aaea-3322db33c57a.rna_seq.augmented_star_gene_counts.tsv	3c8925af0a24973601001b3b17dcd85b	4209932	released
94c1ac66-a016-44fc-ad90-d74067ade7fa	91386c90-8134-44c9-8a22-4ea17f70da75.rna_seq.augmented_star_gene_counts.tsv	54378f26e18b9484e4d7b4ef444c68f6	4205117	released
e7eed773-b87c-4138-8d0e-72c85d85509b	45a758dc-af09-48d3-8cd2-15232593f385.rna_seq.augmented_star_gene_counts.tsv	1e39520638a5fb40f2b5728559f2d59f	4220450	released
b4078ab3-1bf1-4d55-b00c-ce8b02166629	930630ee-1c36-4567-aeff-042eef1654e6.rna_seq.augmented_star_gene_counts.tsv	242884ca883dcb8d6ea5b15c86cea9cc	4193897	released
cd80bd53-f441-45be-ae9a-ab5fd78b092b	955985ca-7d97-4911-927a-3803e669a805.rna_seq.augmented_star_gene_counts.tsv	0bbcbc8aeb8ec01d9996c214f9668c8b	4237440	released
1b1f27c1-950f-49a9-95b9-5104d433ad3e	ca41a924-f82c-4e83-996b-35261387ad3a.rna_seq.augmented_star_gene_counts.tsv	458074b77a4d0cc4fc12ad6e4a4f187d	4207733	released
3761f40c-f3ec-4719-acae-4404d8f9d1db	71423c68-fae7-472e-b291-a177a0e69538.rna_seq.augmented_star_gene_counts.tsv	d359cca812642b9912fe8d7d1c9ae9ba	4226714	released
1c48056a-d2b8-4365-b750-485b9e9a7b6c	5fb88e40-263c-4b86-b088-da38f046771a.rna_seq.augmented_star_gene_counts.tsv	bb0c221ae96154c00971a11114df8b1d	4225654	released
3d6546ee-5ed5-4c74-a62b-f3fb397e66c3	0801726c-9faf-4905-8cd9-71ad4fc3df25.rna_seq.augmented_star_gene_counts.tsv	4524b0ee4d61e2e8d4dc2a690eb9ebee	4234417	released
80ffc91d-2e74-4921-9ac1-a7c94482b90e	a50c02ec-6ba9-4678-990d-6c74a8e9b7b5.rna_seq.augmented_star_gene_counts.tsv	d0e9f04a69f360bee72c3f0a8512da67	4231521	released
a567f93a-c7c2-40eb-a6fa-c2252f8ac9ab	996d8c98-529a-4438-9db5-d49ff575af45.rna_seq.augmented_star_gene_counts.tsv	d172a21d2f88f90de709f7bbf8143e92	4214832	released
225e2e30-c886-4eea-9b32-71c509ea5e4e	8ca13509-abad-46b7-92f4-fa741bc52b42.rna_seq.augmented_star_gene_counts.tsv	c0a61d92b4fcc6782da5b77302dc2c65	4216495	released
cee77d7f-4428-4df1-8532-7782481459a1	13649cf2-1dc4-408f-9063-31a2b9bb7157.rna_seq.augmented_star_gene_counts.tsv	0460a84471631bbe28ea5de711517dc7	4232276	released
3f4c314a-57a9-483e-826c-e963a466ae57	0d373d8e-2507-4d88-8e19-d3f7b66955b4.rna_seq.augmented_star_gene_counts.tsv	0582aa7c42ef3fcce2dd72ac19bac74b	4182406	released
889bc749-1959-4f3d-8d6e-a6b7bf2fecb4	7dab0af8-ab64-4014-b7b7-bf0df59a1b3a.rna_seq.augmented_star_gene_counts.tsv	98f126815aaa2e0b00d616d32afbeee3	4205939	released
055ffec2-1932-4a20-84b8-b841fc0054eb	6e52f36f-b65a-4b1a-ac9b-89f91a5eb92b.rna_seq.augmented_star_gene_counts.tsv	86a407744d6bc48007d5b5ef2bafe7d1	4216653	released
1f117018-33ca-4b04-89cc-e5594656a4ba	f624c673-6366-4809-a6a1-aa9d1aa184a8.rna_seq.augmented_star_gene_counts.tsv	f051bfd113ce95cd213fbc8d8cb37703	4241345	released
b91f5802-022a-4414-8c40-466787b36793	301853fd-348d-4a99-9625-7da725023c1d.rna_seq.augmented_star_gene_counts.tsv	0423c6dbcf85f8614f6d8a25f9492f8e	4208328	released
cbdb3ec7-c304-42c4-92ed-71adce5a0af1	07234abb-aa8c-434f-898c-6f7ba28c5850.rna_seq.augmented_star_gene_counts.tsv	bf2643b58f3ac33aa9cec0bbfc054228	4236582	released
4ac61ffe-124c-44c6-842d-8bcf241b101f	080d03cb-01ea-4dc7-af41-12e3f3877283.rna_seq.augmented_star_gene_counts.tsv	3534ef8d9dae67d7b2bc5a7c4f710fb5	4231242	released
9c40ef24-ff74-4f0b-850a-38de94a90c75	3ba89ed5-e704-40d1-bb04-5a0ba48e446d.rna_seq.augmented_star_gene_counts.tsv	3916261e3981f2b7f1b5cd61438d3d85	4204518	released
ba4ed4b0-664f-4773-ac2b-52821a614dfd	3965d9aa-9012-4985-b7ab-14c1bcf5713f.rna_seq.augmented_star_gene_counts.tsv	64377c65089194f44c397d2f1ef6e359	4225776	released
97fb41bc-f5a9-4b70-b631-9da9ff44b5fd	c22c07cb-8215-47e8-9525-074fda8d7d59.rna_seq.augmented_star_gene_counts.tsv	245dec1c678b7179ddeb805b55e4bf47	4193413	released
c741f3fd-133d-470c-8021-cd3432c61ad0	b25e7003-40df-4806-baee-eb8ad1c69643.rna_seq.augmented_star_gene_counts.tsv	03855539175c15dae1f11fd3a52b1a9a	4207808	released
b3bec9bc-73c9-41c9-beb2-68a5f06ee2ef	1e0f16e6-de1c-4d1e-b1f6-5fabbea1591b.rna_seq.augmented_star_gene_counts.tsv	1435cce6f59b69c215434431d118ae37	4203327	released
39e3635b-9eda-44d0-96d4-164b8df4759e	9cdb8246-eedc-40e2-b340-52db1edd0838.rna_seq.augmented_star_gene_counts.tsv	5696985e24fa7f01981b904db5365042	4210902	released
e065cd2d-aecb-4c38-ae7e-70ec3da7430f	992ce1bc-46a2-4f57-ac7a-c6368c69c67c.rna_seq.augmented_star_gene_counts.tsv	0f2cff61ea68849ddb2b8485e40c5e97	4228231	released
3c18b7f5-f53e-4721-a470-ae4410c0592b	308a5759-8930-433f-8d11-4c3da6ed0e29.rna_seq.augmented_star_gene_counts.tsv	8de4c15911572cf8e05994d28cdd37f5	4231934	released
74d0fe4a-e123-4c5d-b00e-9f177c64294d	22620634-aa34-4cb5-a37f-5a7b0c47cd0e.rna_seq.augmented_star_gene_counts.tsv	6540329adf639965cf26d3dc26dcae5d	4233360	released
0d104bd9-575e-483f-b827-55e617bb6d65	479512bb-9444-4bea-b644-3f56094f443e.rna_seq.augmented_star_gene_counts.tsv	0e8bb57d1878731dbb4031d30b4c033f	4244276	released
